countycode,answered_field,gender,age,livingstatus,elderly,city,cities,geo,response
9,n3_safe_walk,2.0,12.0,3.0,1,0,0,central,1
9,n3_safe_walk,2.0,13.0,1.0,1,0,0,central,2
9,n3_safe_walk,2.0,13.0,2.0,1,0,0,central,11
9,n3_safe_walk,2.0,13.0,3.0,1,0,0,central,1
9,n3_self_living,1.0,1.0,1.0,0,0,0,central,1
9,n3_self_living,1.0,1.0,2.0,0,0,0,central,8
9,n3_self_living,1.0,2.0,1.0,0,0,0,central,3
9,n3_self_living,1.0,2.0,2.0,0,0,0,central,10
9,n3_self_living,1.0,3.0,1.0,0,0,0,central,3
9,n3_self_living,1.0,3.0,2.0,0,0,0,central,16
9,n3_self_living,1.0,3.0,3.0,0,0,0,central,1
9,n3_self_living,1.0,4.0,1.0,0,0,0,central,1
9,n3_self_living,1.0,4.0,2.0,0,0,0,central,21
9,n3_self_living,1.0,5.0,1.0,0,0,0,central,2
9,n3_self_living,1.0,5.0,2.0,0,0,0,central,14
9,n3_self_living,1.0,5.0,3.0,0,0,0,central,1
9,n3_self_living,1.0,6.0,1.0,0,0,0,central,1
9,n3_self_living,1.0,6.0,2.0,0,0,0,central,15
9,n3_self_living,1.0,7.0,1.0,0,0,0,central,2
9,n3_self_living,1.0,7.0,2.0,0,0,0,central,21
9,n3_self_living,1.0,8.0,2.0,0,0,0,central,20
9,n3_self_living,1.0,9.0,1.0,0,0,0,central,1
9,n3_self_living,1.0,9.0,2.0,0,0,0,central,11
9,n3_self_living,1.0,9.0,3.0,0,0,0,central,1
9,n3_self_living,1.0,10.0,1.0,1,0,0,central,2
9,n3_self_living,1.0,10.0,2.0,1,0,0,central,8
9,n3_self_living,1.0,11.0,1.0,1,0,0,central,2
9,n3_self_living,1.0,11.0,2.0,1,0,0,central,6
9,n3_self_living,1.0,13.0,1.0,1,0,0,central,1
9,n3_self_living,1.0,13.0,2.0,1,0,0,central,4
9,n3_self_living,2.0,1.0,1.0,0,0,0,central,10
9,n3_self_living,2.0,1.0,2.0,0,0,0,central,35
9,n3_self_living,2.0,2.0,1.0,0,0,0,central,4
9,n3_self_living,2.0,2.0,2.0,0,0,0,central,32
9,n3_self_living,2.0,3.0,1.0,0,0,0,central,4
9,n3_self_living,2.0,3.0,2.0,0,0,0,central,48
9,n3_self_living,2.0,4.0,1.0,0,0,0,central,5
9,n3_self_living,2.0,4.0,2.0,0,0,0,central,37
9,n3_self_living,2.0,5.0,1.0,0,0,0,central,2
9,n3_self_living,2.0,5.0,2.0,0,0,0,central,63
9,n3_self_living,2.0,5.0,3.0,0,0,0,central,3
9,n3_self_living,2.0,6.0,1.0,0,0,0,central,5
9,n3_self_living,2.0,6.0,2.0,0,0,0,central,64
9,n3_self_living,2.0,6.0,3.0,0,0,0,central,1
9,n3_self_living,2.0,7.0,1.0,0,0,0,central,10
9,n3_self_living,2.0,7.0,2.0,0,0,0,central,56
9,n3_self_living,2.0,7.0,3.0,0,0,0,central,1
9,n3_self_living,2.0,8.0,1.0,0,0,0,central,14
9,n3_self_living,2.0,8.0,2.0,0,0,0,central,48
9,n3_self_living,2.0,9.0,1.0,0,0,0,central,3
9,n3_self_living,2.0,9.0,2.0,0,0,0,central,35
9,n3_self_living,2.0,10.0,1.0,1,0,0,central,1
9,n3_self_living,2.0,10.0,2.0,1,0,0,central,10
9,n3_self_living,2.0,10.0,3.0,1,0,0,central,1
9,n3_self_living,2.0,11.0,2.0,1,0,0,central,5
9,n3_self_living,2.0,12.0,1.0,1,0,0,central,2
9,n3_self_living,2.0,12.0,2.0,1,0,0,central,8
9,n3_self_living,2.0,13.0,1.0,1,0,0,central,5
9,n3_self_living,2.0,13.0,2.0,1,0,0,central,5
9,n3_tech_learn,1.0,1.0,2.0,0,0,0,central,2
9,n3_tech_learn,1.0,2.0,2.0,0,0,0,central,1
9,n3_tech_learn,1.0,3.0,2.0,0,0,0,central,1
9,n3_tech_learn,1.0,4.0,2.0,0,0,0,central,2
9,n3_tech_learn,1.0,5.0,1.0,0,0,0,central,1
9,n3_tech_learn,1.0,5.0,2.0,0,0,0,central,3
9,n3_tech_learn,1.0,6.0,2.0,0,0,0,central,1
9,n3_tech_learn,1.0,7.0,1.0,0,0,0,central,1
9,n3_tech_learn,1.0,7.0,2.0,0,0,0,central,4
9,n3_tech_learn,1.0,8.0,2.0,0,0,0,central,5
9,n3_tech_learn,1.0,9.0,1.0,0,0,0,central,1
9,n3_tech_learn,1.0,9.0,2.0,0,0,0,central,2
9,n3_tech_learn,1.0,10.0,1.0,1,0,0,central,1
9,n3_tech_learn,1.0,10.0,2.0,1,0,0,central,3
9,n3_tech_learn,2.0,1.0,2.0,0,0,0,central,4
9,n3_tech_learn,2.0,2.0,2.0,0,0,0,central,6
9,n3_tech_learn,2.0,3.0,2.0,0,0,0,central,5
9,n3_tech_learn,2.0,4.0,2.0,0,0,0,central,5
9,n3_tech_learn,2.0,4.0,3.0,0,0,0,central,1
9,n3_tech_learn,2.0,5.0,1.0,0,0,0,central,2
9,n3_tech_learn,2.0,5.0,2.0,0,0,0,central,2
9,n3_tech_learn,2.0,6.0,1.0,0,0,0,central,1
9,n3_tech_learn,2.0,6.0,2.0,0,0,0,central,3
9,n3_tech_learn,2.0,7.0,1.0,0,0,0,central,1
9,n3_tech_learn,2.0,7.0,2.0,0,0,0,central,4
9,n3_tech_learn,2.0,8.0,1.0,0,0,0,central,2
9,n3_tech_learn,2.0,8.0,2.0,0,0,0,central,6
9,n3_tech_learn,2.0,9.0,1.0,0,0,0,central,1
9,n3_tech_learn,2.0,9.0,2.0,0,0,0,central,5
10,n3_aging_travel,1.0,1.0,2.0,0,0,0,central,1
10,n3_aging_travel,1.0,2.0,1.0,0,0,0,central,1
10,n3_aging_travel,1.0,2.0,2.0,0,0,0,central,2
10,n3_aging_travel,1.0,3.0,1.0,0,0,0,central,1
10,n3_aging_travel,1.0,3.0,2.0,0,0,0,central,2
10,n3_aging_travel,1.0,4.0,1.0,0,0,0,central,1
10,n3_aging_travel,1.0,4.0,2.0,0,0,0,central,1
10,n3_aging_travel,1.0,6.0,2.0,0,0,0,central,1
10,n3_aging_travel,1.0,7.0,1.0,0,0,0,central,1
10,n3_aging_travel,1.0,7.0,2.0,0,0,0,central,4
10,n3_aging_travel,1.0,8.0,1.0,0,0,0,central,2
10,n3_aging_travel,1.0,8.0,2.0,0,0,0,central,4
10,n3_aging_travel,1.0,9.0,2.0,0,0,0,central,1
10,n3_aging_travel,1.0,10.0,2.0,1,0,0,central,4
10,n3_aging_travel,1.0,12.0,1.0,1,0,0,central,1
10,n3_aging_travel,2.0,1.0,2.0,0,0,0,central,7
10,n3_aging_travel,2.0,2.0,1.0,0,0,0,central,2
10,n3_aging_travel,2.0,2.0,2.0,0,0,0,central,3
10,n3_aging_travel,2.0,3.0,2.0,0,0,0,central,2
10,n3_aging_travel,2.0,4.0,2.0,0,0,0,central,3
10,n3_aging_travel,2.0,5.0,2.0,0,0,0,central,7
10,n3_aging_travel,2.0,6.0,1.0,0,0,0,central,1
10,n3_aging_travel,2.0,6.0,2.0,0,0,0,central,2
10,n3_aging_travel,2.0,7.0,1.0,0,0,0,central,1
10,n3_aging_travel,2.0,7.0,2.0,0,0,0,central,11
10,n3_aging_travel,2.0,8.0,1.0,0,0,0,central,1
10,n3_aging_travel,2.0,8.0,2.0,0,0,0,central,8
10,n3_aging_travel,2.0,9.0,2.0,0,0,0,central,3
10,n3_aging_travel,2.0,10.0,1.0,1,0,0,central,1
10,n3_aging_travel,2.0,10.0,2.0,1,0,0,central,5
10,n3_aging_travel,2.0,11.0,2.0,1,0,0,central,1
10,n3_aging_travel,2.0,13.0,2.0,1,0,0,central,1
10,n3_conv_transp,1.0,1.0,2.0,0,0,0,central,1
10,n3_conv_transp,1.0,3.0,2.0,0,0,0,central,1
10,n3_conv_transp,1.0,4.0,2.0,0,0,0,central,1
10,n3_conv_transp,1.0,5.0,2.0,0,0,0,central,2
10,n3_conv_transp,1.0,6.0,1.0,0,0,0,central,1
10,n3_conv_transp,1.0,6.0,2.0,0,0,0,central,3
10,n3_conv_transp,1.0,7.0,1.0,0,0,0,central,1
10,n3_conv_transp,1.0,7.0,2.0,0,0,0,central,1
10,n3_conv_transp,1.0,8.0,2.0,0,0,0,central,2
10,n3_conv_transp,1.0,9.0,1.0,0,0,0,central,1
10,n3_conv_transp,1.0,9.0,3.0,0,0,0,central,1
10,n3_conv_transp,1.0,10.0,2.0,1,0,0,central,2
10,n3_conv_transp,1.0,12.0,1.0,1,0,0,central,1
10,n3_conv_transp,1.0,13.0,2.0,1,0,0,central,1
10,n3_conv_transp,2.0,1.0,1.0,0,0,0,central,2
10,n3_conv_transp,2.0,1.0,2.0,0,0,0,central,7
10,n3_conv_transp,2.0,2.0,2.0,0,0,0,central,4
10,n3_conv_transp,2.0,3.0,1.0,0,0,0,central,1
10,n3_conv_transp,2.0,3.0,2.0,0,0,0,central,4
10,n3_conv_transp,2.0,4.0,2.0,0,0,0,central,5
10,n3_conv_transp,2.0,5.0,1.0,0,0,0,central,1
10,n3_conv_transp,2.0,5.0,2.0,0,0,0,central,4
10,n3_conv_transp,2.0,6.0,2.0,0,0,0,central,11
10,n3_conv_transp,2.0,6.0,3.0,0,0,0,central,1
10,n3_conv_transp,2.0,7.0,1.0,0,0,0,central,1
10,n3_conv_transp,2.0,7.0,2.0,0,0,0,central,12
10,n3_conv_transp,2.0,8.0,1.0,0,0,0,central,1
10,n3_conv_transp,2.0,8.0,2.0,0,0,0,central,8
10,n3_conv_transp,2.0,9.0,1.0,0,0,0,central,2
10,n3_conv_transp,2.0,9.0,2.0,0,0,0,central,8
10,n3_conv_transp,2.0,10.0,1.0,1,0,0,central,2
10,n3_conv_transp,2.0,10.0,2.0,1,0,0,central,6
10,n3_conv_transp,2.0,10.0,3.0,1,0,0,central,1
10,n3_conv_transp,2.0,11.0,2.0,1,0,0,central,3
10,n3_conv_transp,2.0,11.0,3.0,1,0,0,central,1
10,n3_conv_transp,2.0,12.0,2.0,1,0,0,central,3
10,n3_conv_transp,2.0,13.0,2.0,1,0,0,central,3
10,n3_eat_nutri,1.0,1.0,2.0,0,0,0,central,3
10,n3_eat_nutri,1.0,2.0,2.0,0,0,0,central,3
10,n3_eat_nutri,1.0,3.0,2.0,0,0,0,central,5
10,n3_eat_nutri,1.0,4.0,1.0,0,0,0,central,1
10,n3_eat_nutri,1.0,4.0,2.0,0,0,0,central,4
10,n3_eat_nutri,1.0,5.0,2.0,0,0,0,central,4
10,n3_eat_nutri,1.0,6.0,2.0,0,0,0,central,3
10,n3_eat_nutri,1.0,7.0,2.0,0,0,0,central,9
10,n3_eat_nutri,1.0,8.0,2.0,0,0,0,central,1
10,n3_eat_nutri,1.0,9.0,1.0,0,0,0,central,1
10,n3_eat_nutri,1.0,9.0,2.0,0,0,0,central,3
10,n3_eat_nutri,1.0,9.0,3.0,0,0,0,central,1
10,n3_eat_nutri,1.0,10.0,1.0,1,0,0,central,1
10,n3_eat_nutri,1.0,10.0,2.0,1,0,0,central,4
10,n3_eat_nutri,1.0,12.0,1.0,1,0,0,central,1
10,n3_eat_nutri,1.0,12.0,2.0,1,0,0,central,1
10,n3_eat_nutri,1.0,13.0,2.0,1,0,0,central,2
10,n3_eat_nutri,2.0,1.0,1.0,0,0,0,central,2
10,n3_eat_nutri,2.0,1.0,2.0,0,0,0,central,12
10,n3_eat_nutri,2.0,2.0,1.0,0,0,0,central,2
10,n3_eat_nutri,2.0,2.0,2.0,0,0,0,central,14
10,n3_eat_nutri,2.0,3.0,1.0,0,0,0,central,1
10,n3_eat_nutri,2.0,3.0,2.0,0,0,0,central,16
10,n3_eat_nutri,2.0,4.0,1.0,0,0,0,central,1
10,n3_eat_nutri,2.0,4.0,2.0,0,0,0,central,11
10,n3_eat_nutri,2.0,5.0,1.0,0,0,0,central,2
10,n3_eat_nutri,2.0,5.0,2.0,0,0,0,central,7
10,n3_eat_nutri,2.0,6.0,2.0,0,0,0,central,6
10,n3_eat_nutri,2.0,7.0,1.0,0,0,0,central,3
10,n3_eat_nutri,2.0,7.0,2.0,0,0,0,central,30
10,n3_eat_nutri,2.0,8.0,2.0,0,0,0,central,16
10,n3_eat_nutri,2.0,9.0,1.0,0,0,0,central,2
10,n3_eat_nutri,2.0,9.0,2.0,0,0,0,central,6
10,n3_eat_nutri,2.0,10.0,1.0,1,0,0,central,2
10,n3_eat_nutri,2.0,10.0,2.0,1,0,0,central,7
10,n3_eat_nutri,2.0,11.0,1.0,1,0,0,central,1
10,n3_eat_nutri,2.0,11.0,2.0,1,0,0,central,4
10,n3_eat_nutri,2.0,12.0,1.0,1,0,0,central,1
10,n3_eat_nutri,2.0,12.0,2.0,1,0,0,central,1
10,n3_eat_nutri,2.0,13.0,2.0,1,0,0,central,3
10,n3_health_risk,1.0,1.0,1.0,0,0,0,central,1
10,n3_health_risk,1.0,1.0,2.0,0,0,0,central,3
10,n3_health_risk,1.0,2.0,1.0,0,0,0,central,2
10,n3_health_risk,1.0,2.0,2.0,0,0,0,central,3
10,n3_health_risk,1.0,3.0,2.0,0,0,0,central,2
10,n3_health_risk,1.0,4.0,2.0,0,0,0,central,5
10,n3_health_risk,1.0,5.0,2.0,0,0,0,central,4
10,n3_health_risk,1.0,6.0,2.0,0,0,0,central,4
10,n3_health_risk,1.0,7.0,1.0,0,0,0,central,1
10,n3_health_risk,1.0,7.0,2.0,0,0,0,central,3
10,n3_health_risk,1.0,8.0,2.0,0,0,0,central,6
10,n3_health_risk,1.0,9.0,2.0,0,0,0,central,2
10,n3_health_risk,1.0,10.0,1.0,1,0,0,central,1
10,n3_health_risk,1.0,10.0,2.0,1,0,0,central,4
10,n3_health_risk,1.0,12.0,1.0,1,0,0,central,1
10,n3_health_risk,1.0,12.0,2.0,1,0,0,central,3
10,n3_health_risk,1.0,13.0,1.0,1,0,0,central,1
10,n3_health_risk,1.0,13.0,2.0,1,0,0,central,1
10,n3_health_risk,2.0,1.0,1.0,0,0,0,central,1
10,n3_health_risk,2.0,1.0,2.0,0,0,0,central,5
10,n3_health_risk,2.0,2.0,1.0,0,0,0,central,1
10,n3_health_risk,2.0,2.0,2.0,0,0,0,central,6
10,n3_health_risk,2.0,3.0,2.0,0,0,0,central,6
10,n3_health_risk,2.0,4.0,1.0,0,0,0,central,1
10,n3_health_risk,2.0,4.0,2.0,0,0,0,central,6
10,n3_health_risk,2.0,5.0,2.0,0,0,0,central,8
10,n3_health_risk,2.0,6.0,2.0,0,0,0,central,10
10,n3_health_risk,2.0,7.0,1.0,0,0,0,central,1
10,n3_health_risk,2.0,7.0,2.0,0,0,0,central,11
10,n3_health_risk,2.0,8.0,2.0,0,0,0,central,12
10,n3_health_risk,2.0,9.0,1.0,0,0,0,central,2
10,n3_health_risk,2.0,9.0,2.0,0,0,0,central,5
10,n3_health_risk,2.0,10.0,1.0,1,0,0,central,1
10,n3_health_risk,2.0,10.0,2.0,1,0,0,central,7
10,n3_health_risk,2.0,11.0,1.0,1,0,0,central,1
10,n3_health_risk,2.0,11.0,2.0,1,0,0,central,1
10,n3_health_risk,2.0,12.0,2.0,1,0,0,central,3
10,n3_learn_activ,1.0,1.0,2.0,0,0,0,central,3
10,n3_learn_activ,1.0,2.0,2.0,0,0,0,central,2
10,n3_learn_activ,1.0,3.0,2.0,0,0,0,central,1
10,n3_learn_activ,1.0,4.0,2.0,0,0,0,central,1
10,n3_learn_activ,1.0,5.0,2.0,0,0,0,central,3
10,n3_learn_activ,1.0,6.0,2.0,0,0,0,central,2
10,n3_learn_activ,1.0,8.0,1.0,0,0,0,central,1
10,n3_learn_activ,1.0,8.0,2.0,0,0,0,central,4
10,n3_learn_activ,1.0,9.0,1.0,0,0,0,central,1
10,n3_learn_activ,1.0,10.0,1.0,1,0,0,central,1
10,n3_learn_activ,1.0,10.0,2.0,1,0,0,central,3
10,n3_learn_activ,1.0,12.0,1.0,1,0,0,central,1
10,n3_learn_activ,1.0,13.0,2.0,1,0,0,central,1
10,n3_learn_activ,2.0,1.0,1.0,0,0,0,central,3
10,n3_learn_activ,2.0,1.0,2.0,0,0,0,central,4
10,n3_learn_activ,2.0,2.0,1.0,0,0,0,central,1
10,n3_learn_activ,2.0,2.0,2.0,0,0,0,central,8
10,n3_learn_activ,2.0,3.0,2.0,0,0,0,central,5
10,n3_learn_activ,2.0,4.0,1.0,0,0,0,central,1
10,n3_learn_activ,2.0,4.0,2.0,0,0,0,central,5
10,n3_learn_activ,2.0,5.0,1.0,0,0,0,central,1
10,n3_learn_activ,2.0,5.0,2.0,0,0,0,central,10
10,n3_learn_activ,2.0,5.0,3.0,0,0,0,central,1
10,n3_learn_activ,2.0,6.0,2.0,0,0,0,central,6
10,n3_learn_activ,2.0,6.0,3.0,0,0,0,central,1
10,n3_learn_activ,2.0,7.0,1.0,0,0,0,central,4
10,n3_learn_activ,2.0,7.0,2.0,0,0,0,central,21
10,n3_learn_activ,2.0,8.0,1.0,0,0,0,central,1
10,n3_learn_activ,2.0,8.0,2.0,0,0,0,central,11
10,n3_learn_activ,2.0,9.0,1.0,0,0,0,central,1
10,n3_learn_activ,2.0,9.0,2.0,0,0,0,central,6
10,n3_learn_activ,2.0,10.0,1.0,1,0,0,central,2
10,n3_learn_activ,2.0,10.0,2.0,1,0,0,central,3
10,n3_learn_activ,2.0,12.0,1.0,1,0,0,central,1
10,n3_learn_activ,2.0,12.0,2.0,1,0,0,central,1
10,n3_learn_activ,2.0,13.0,2.0,1,0,0,central,2
10,n3_med_diagno,1.0,2.0,3.0,0,0,0,central,1
10,n3_med_diagno,1.0,3.0,2.0,0,0,0,central,1
10,n3_med_diagno,1.0,4.0,2.0,0,0,0,central,2
10,n3_med_diagno,1.0,5.0,2.0,0,0,0,central,5
10,n3_med_diagno,1.0,6.0,2.0,0,0,0,central,5
10,n3_med_diagno,1.0,7.0,2.0,0,0,0,central,5
10,n3_med_diagno,1.0,8.0,2.0,0,0,0,central,4
10,n3_med_diagno,1.0,9.0,1.0,0,0,0,central,1
10,n3_med_diagno,1.0,9.0,2.0,0,0,0,central,2
10,n3_med_diagno,1.0,10.0,2.0,1,0,0,central,3
10,n3_med_diagno,1.0,12.0,1.0,1,0,0,central,1
10,n3_med_diagno,1.0,12.0,2.0,1,0,0,central,2
10,n3_med_diagno,2.0,1.0,2.0,0,0,0,central,4
10,n3_med_diagno,2.0,2.0,2.0,0,0,0,central,6
10,n3_med_diagno,2.0,3.0,1.0,0,0,0,central,1
10,n3_med_diagno,2.0,3.0,2.0,0,0,0,central,7
10,n3_med_diagno,2.0,4.0,1.0,0,0,0,central,1
10,n3_med_diagno,2.0,4.0,2.0,0,0,0,central,3
10,n3_med_diagno,2.0,4.0,3.0,0,0,0,central,1
10,n3_med_diagno,2.0,5.0,2.0,0,0,0,central,7
10,n3_med_diagno,2.0,6.0,1.0,0,0,0,central,2
10,n3_med_diagno,2.0,6.0,2.0,0,0,0,central,8
10,n3_med_diagno,2.0,7.0,1.0,0,0,0,central,1
10,n3_med_diagno,2.0,7.0,2.0,0,0,0,central,18
10,n3_med_diagno,2.0,8.0,2.0,0,0,0,central,11
10,n3_med_diagno,2.0,9.0,1.0,0,0,0,central,2
10,n3_med_diagno,2.0,9.0,2.0,0,0,0,central,7
10,n3_med_diagno,2.0,10.0,2.0,1,0,0,central,4
10,n3_med_diagno,2.0,10.0,3.0,1,0,0,central,1
10,n3_med_diagno,2.0,11.0,2.0,1,0,0,central,4
10,n3_med_diagno,2.0,12.0,2.0,1,0,0,central,1
10,n3_med_diagno,2.0,13.0,1.0,1,0,0,central,1
10,n3_safe_drive,1.0,1.0,2.0,0,0,0,central,1
10,n3_safe_drive,1.0,2.0,2.0,0,0,0,central,1
10,n3_safe_drive,1.0,4.0,2.0,0,0,0,central,2
10,n3_safe_drive,1.0,5.0,2.0,0,0,0,central,2
10,n3_safe_drive,1.0,6.0,2.0,0,0,0,central,1
10,n3_safe_drive,1.0,7.0,2.0,0,0,0,central,1
10,n3_safe_drive,1.0,8.0,1.0,0,0,0,central,1
10,n3_safe_drive,1.0,8.0,2.0,0,0,0,central,3
10,n3_safe_drive,1.0,9.0,2.0,0,0,0,central,3
10,n3_safe_drive,1.0,10.0,1.0,1,0,0,central,1
10,n3_safe_drive,1.0,10.0,2.0,1,0,0,central,1
10,n3_safe_drive,1.0,11.0,2.0,1,0,0,central,1
10,n3_safe_drive,1.0,12.0,2.0,1,0,0,central,1
10,n3_safe_drive,2.0,1.0,1.0,0,0,0,central,2
10,n3_safe_drive,2.0,1.0,2.0,0,0,0,central,2
10,n3_safe_drive,2.0,2.0,1.0,0,0,0,central,1
10,n3_safe_drive,2.0,2.0,2.0,0,0,0,central,3
10,n3_safe_drive,2.0,3.0,1.0,0,0,0,central,1
10,n3_safe_drive,2.0,3.0,2.0,0,0,0,central,8
10,n3_safe_drive,2.0,4.0,2.0,0,0,0,central,2
10,n3_safe_drive,2.0,4.0,3.0,0,0,0,central,1
10,n3_safe_drive,2.0,5.0,1.0,0,0,0,central,1
10,n3_safe_drive,2.0,5.0,2.0,0,0,0,central,1
10,n3_safe_drive,2.0,6.0,2.0,0,0,0,central,2
10,n3_safe_drive,2.0,7.0,2.0,0,0,0,central,1
10,n3_safe_drive,2.0,8.0,2.0,0,0,0,central,5
10,n3_safe_drive,2.0,9.0,2.0,0,0,0,central,3
10,n3_safe_drive,2.0,10.0,1.0,1,0,0,central,2
10,n3_safe_drive,2.0,11.0,2.0,1,0,0,central,1
10,n3_safe_drive,2.0,12.0,1.0,1,0,0,central,1
10,n3_safe_walk,1.0,3.0,1.0,0,0,0,central,1
10,n3_safe_walk,1.0,5.0,2.0,0,0,0,central,2
10,n3_safe_walk,1.0,6.0,2.0,0,0,0,central,3
10,n3_safe_walk,1.0,7.0,2.0,0,0,0,central,4
10,n3_safe_walk,1.0,8.0,2.0,0,0,0,central,2
10,n3_safe_walk,1.0,9.0,2.0,0,0,0,central,2
10,n3_safe_walk,1.0,10.0,2.0,1,0,0,central,1
10,n3_safe_walk,1.0,12.0,2.0,1,0,0,central,2
10,n3_safe_walk,1.0,13.0,2.0,1,0,0,central,1
10,n3_safe_walk,2.0,1.0,1.0,0,0,0,central,1
10,n3_safe_walk,2.0,1.0,2.0,0,0,0,central,4
10,n3_safe_walk,2.0,2.0,1.0,0,0,0,central,1
10,n3_safe_walk,2.0,2.0,2.0,0,0,0,central,5
10,n3_safe_walk,2.0,3.0,1.0,0,0,0,central,1
10,n3_safe_walk,2.0,3.0,2.0,0,0,0,central,8
10,n3_safe_walk,2.0,4.0,1.0,0,0,0,central,1
10,n3_safe_walk,2.0,4.0,2.0,0,0,0,central,5
10,n3_safe_walk,2.0,5.0,2.0,0,0,0,central,5
10,n3_safe_walk,2.0,5.0,3.0,0,0,0,central,1
10,n3_safe_walk,2.0,6.0,1.0,0,0,0,central,1
10,n3_safe_walk,2.0,6.0,2.0,0,0,0,central,4
10,n3_safe_walk,2.0,7.0,1.0,0,0,0,central,2
10,n3_safe_walk,2.0,7.0,2.0,0,0,0,central,15
10,n3_safe_walk,2.0,8.0,1.0,0,0,0,central,1
10,n3_safe_walk,2.0,8.0,2.0,0,0,0,central,5
10,n3_safe_walk,2.0,9.0,1.0,0,0,0,central,3
10,n3_safe_walk,2.0,9.0,2.0,0,0,0,central,5
10,n3_safe_walk,2.0,10.0,2.0,1,0,0,central,7
10,n3_safe_walk,2.0,11.0,2.0,1,0,0,central,2
10,n3_safe_walk,2.0,12.0,2.0,1,0,0,central,1
10,n3_safe_walk,2.0,13.0,2.0,1,0,0,central,5
10,n3_self_living,1.0,1.0,1.0,0,0,0,central,1
10,n3_self_living,1.0,1.0,2.0,0,0,0,central,1
10,n3_self_living,1.0,2.0,1.0,0,0,0,central,1
10,n3_self_living,1.0,2.0,2.0,0,0,0,central,1
10,n3_self_living,1.0,2.0,3.0,0,0,0,central,1
10,n3_self_living,1.0,3.0,2.0,0,0,0,central,4
10,n3_self_living,1.0,4.0,2.0,0,0,0,central,1
10,n3_self_living,1.0,6.0,1.0,0,0,0,central,1
10,n3_self_living,1.0,6.0,2.0,0,0,0,central,6
10,n3_self_living,1.0,7.0,1.0,0,0,0,central,3
10,n3_self_living,1.0,7.0,2.0,0,0,0,central,8
10,n3_self_living,1.0,8.0,2.0,0,0,0,central,1
10,n3_self_living,1.0,9.0,2.0,0,0,0,central,3
10,n3_self_living,1.0,10.0,1.0,1,0,0,central,1
10,n3_self_living,1.0,10.0,2.0,1,0,0,central,2
10,n3_self_living,1.0,11.0,1.0,1,0,0,central,1
10,n3_self_living,1.0,11.0,2.0,1,0,0,central,1
10,n3_self_living,1.0,12.0,2.0,1,0,0,central,3
10,n3_self_living,1.0,13.0,2.0,1,0,0,central,2
10,n3_self_living,2.0,1.0,2.0,0,0,0,central,7
10,n3_self_living,2.0,2.0,1.0,0,0,0,central,1
10,n3_self_living,2.0,2.0,2.0,0,0,0,central,9
10,n3_self_living,2.0,3.0,1.0,0,0,0,central,3
10,n3_self_living,2.0,3.0,2.0,0,0,0,central,14
10,n3_self_living,2.0,4.0,1.0,0,0,0,central,1
10,n3_self_living,2.0,4.0,2.0,0,0,0,central,12
10,n3_self_living,2.0,5.0,1.0,0,0,0,central,1
10,n3_self_living,2.0,5.0,2.0,0,0,0,central,16
10,n3_self_living,2.0,5.0,3.0,0,0,0,central,2
10,n3_self_living,2.0,6.0,1.0,0,0,0,central,1
10,n3_self_living,2.0,6.0,2.0,0,0,0,central,15
10,n3_self_living,2.0,7.0,1.0,0,0,0,central,3
10,n3_self_living,2.0,7.0,2.0,0,0,0,central,19
10,n3_self_living,2.0,8.0,2.0,0,0,0,central,15
10,n3_self_living,2.0,9.0,1.0,0,0,0,central,2
10,n3_self_living,2.0,9.0,2.0,0,0,0,central,8
10,n3_self_living,2.0,10.0,1.0,1,0,0,central,2
10,n3_self_living,2.0,10.0,2.0,1,0,0,central,6
10,n3_self_living,2.0,11.0,2.0,1,0,0,central,2
10,n3_self_living,2.0,11.0,3.0,1,0,0,central,1
10,n3_self_living,2.0,12.0,2.0,1,0,0,central,7
10,n3_tech_learn,1.0,1.0,2.0,0,0,0,central,1
10,n3_tech_learn,1.0,4.0,2.0,0,0,0,central,1
10,n3_tech_learn,1.0,7.0,2.0,0,0,0,central,1
10,n3_tech_learn,1.0,8.0,2.0,0,0,0,central,1
10,n3_tech_learn,1.0,10.0,1.0,1,0,0,central,1
10,n3_tech_learn,1.0,11.0,1.0,1,0,0,central,1
10,n3_tech_learn,1.0,13.0,1.0,1,0,0,central,1
10,n3_tech_learn,2.0,1.0,1.0,0,0,0,central,1
10,n3_tech_learn,2.0,1.0,2.0,0,0,0,central,2
10,n3_tech_learn,2.0,2.0,1.0,0,0,0,central,1
10,n3_tech_learn,2.0,2.0,2.0,0,0,0,central,2
10,n3_tech_learn,2.0,4.0,2.0,0,0,0,central,2
10,n3_tech_learn,2.0,5.0,2.0,0,0,0,central,1
10,n3_tech_learn,2.0,6.0,1.0,0,0,0,central,1
10,n3_tech_learn,2.0,7.0,1.0,0,0,0,central,2
10,n3_tech_learn,2.0,7.0,2.0,0,0,0,central,6
10,n3_tech_learn,2.0,8.0,2.0,0,0,0,central,1
10,n3_tech_learn,2.0,9.0,2.0,0,0,0,central,3
10,n3_tech_learn,2.0,10.0,2.0,1,0,0,central,1
10,n3_tech_learn,2.0,12.0,1.0,1,0,0,central,1
10,n3_tech_learn,2.0,12.0,2.0,1,0,0,central,1
10,n3_tech_learn,2.0,13.0,1.0,1,0,0,central,1
10,n3_tech_learn,2.0,13.0,2.0,1,0,0,central,2
11,n3_aging_travel,1.0,1.0,1.0,0,0,0,central,1
